DateTime,Entries,UniqueIPs
1463732108,63,63
1463733906,64,64
1463751905,63,63
1463901305,65,65
1464005705,64,64
1464025505,65,65
1464059705,64,64
1464071405,63,63
1464075005,64,64
1464082205,65,65
1464113705,64,64
1464126305,63,63
1464164105,62,62
1464171305,63,63
1464174906,64,64
1464187505,65,65
1464248705,64,64
1464273905,63,63
1464338707,63,63
1464345905,65,65
1464365706,66,66
1464374705,65,65
1464430505,67,67
1464432305,68,68
1464434105,70,70
1464475505,69,69
1464597905,70,70
1464673505,69,69
1464675306,68,68
1464680705,69,69
1464693305,70,70
1464709505,69,69
1464716705,67,67
1464750905,68,68
1464772507,71,71
1464776111,70,70
1464788704,69,69
1464851708,70,70
1464855310,72,72
1464885904,71,71
1464887705,70,70
1464916504,69,69
1464943505,70,70
1464997504,69,69
1465029905,70,70
1465031705,69,69
1465044305,68,68
1465098305,67,67
1465109107,66,66
1465114505,72,72
1465191905,73,73
1465193707,74,74
1465200905,75,75
1465224305,77,77
1465276515,80,80
1465285505,81,81
1465298105,82,82
1465343105,81,81
1465370105,83,83
1465375505,82,82
1465384505,81,81
1465407905,80,80
1465409705,77,77
1465456505,79,79
1465458305,80,80
1465461905,83,83
1465479905,84,84
1465550105,86,86
1465555504,87,87
1465695904,88,88
1465726504,89,89
1465922715,91,91
1465924527,92,92
1465973105,93,93
1465985705,95,95
1465987505,93,93
1466012704,95,95
1466066705,97,97
1466072104,96,96
1466140506,95,95
1466145907,94,94
1466163905,90,90
1466235907,89,89
1466252108,0,0
1466253906,89,89
1466259304,0,0
1466261104,87,87
1466268305,88,88
1466298905,86,86
1466320508,85,85
1466327706,86,86
1466329507,84,84
1466347505,83,83
1466408708,84,84
1466427676,85,85
1466439305,84,84
1466522105,85,85
1466541904,84,84
1466579707,87,87
1466581506,90,90
1466606704,91,91
1466615705,90,90
1466660706,92,92
1466662506,93,93
1466671505,95,95
1466678706,94,94
1466792105,93,93
1466806505,92,92
1466829904,91,91
1466840705,92,92
1466842505,92,92
1466844305,92,92
1466846106,93,93
