DateTime,AddedIPs,RemovedIPs
1473707109,0,1
1473710408,37,0
1473714008,24,0
1473714908,0,1
1473716408,0,1
1473717608,27,0
1473721208,26,0
1473724807,16,0
1473728408,21,0
1473732011,14,0
1473734408,0,1
1473735608,14,0
1473735908,1,0
1473739208,3,1
1473742807,11,0
1473746408,8,0
1473750008,8,0
1473753608,8,0
1473754208,0,1
1473756908,0,1
1473757208,12,0
1473760808,11,0
1473764408,17,0
1473768008,24,0
1473769808,0,1
1473770408,0,1
1473771608,31,0
1473775209,38,1
1473777607,0,1
1473778808,39,0
1473781808,0,1
1473782407,46,0
1473786008,40,0
1473789608,43,0
1473793208,32,0
1473796808,28,0
1473800408,25,0
1473802807,0,1
1473803108,0,1
1473803407,0,3
1473804010,30,0
1473805809,0,1
1473807608,24,0
1473811207,13,0
1473814807,14,0
1473816008,0,1
1473818408,20,1
1473819607,0,1
1473822008,18,0
1473822607,4,0
1473823508,0,1
1473824709,0,1
1473825008,0,1
1473825608,13,0
1473828008,0,1
1473829208,13,0
1473832808,9,0
1473836409,9,1
1473839107,0,1
1473840007,8,0
1473843608,5,1
1473846007,0,1
1473847208,8,0
1473850508,0,1
1473850808,12,0
1473854408,29,0
1473858008,34,0
1473861608,34,0
1473865208,43,0
1473868808,44,0
1473872107,0,1
1473872410,34,0
1473876008,35,0
1473879307,0,1
1473879607,42,0
1473879908,2,0
1473880509,0,1
1473883208,28,0
1473886808,28,0
1473890408,26,0
1473891607,0,1
1473893108,0,1
1473894010,22,0
1473895208,0,1
1473897608,25,0
1473900308,0,1
1473901207,13,0
1473904807,21,0
1473908408,14,1
1473909007,0,1
1473912008,7,0
1473915307,0,1
1473915608,10,0
1473917707,0,1
1473919208,10,0
1473922808,9,0
1473926407,8,0
1473930009,5,0
1473930610,0,1
1473933608,7,0
1473937209,18,2
1473940207,0,2
1473940808,18,0
1473942907,0,1
1473944408,20,0
1473945007,0,1
1473948008,28,0
1473951608,40,1
1473951908,1,0
1473954307,0,1
1473955208,38,0
1473955508,0,1
1473956412,0,1
1473956707,0,1
1473958207,0,1
1473958808,32,0
1473962408,31,0
1473964208,0,1
1473966007,34,0
1473969610,41,0
1473969908,3,0
1473970808,0,1
1473973208,30,0
1473973508,0,1
1473976807,26,0
1473980408,23,0
1473984007,21,0
1473984307,0,1
1473984908,0,1
1473987608,22,0
1473991207,21,1
1473991808,0,1
1473994807,13,0
1473997208,0,1
1473998408,16,0
1474001107,0,1
1474002008,9,0
1474003510,0,1
1474005608,1,0
1474009208,9,0
1474012808,15,0
1474013108,0,1
1474016408,9,0
1474020008,5,0
1474023608,12,0
1474027208,30,0
