DateTime,AddedIPs,RemovedIPs
1475511086,253,0
1475512322,0,1
1475513144,114,255
1475514721,0,512
1475514951,51,0
1475515711,0,1535
1475516351,6,1
1475516755,67,0
1475517421,2,6
1475518299,0,2043
1475520354,61,2304
1475521047,1,1024
1475524860,89,512
1475525499,0,1535
1475525746,60,0
1475526380,0,768
1475527362,2,5
1475527683,89,0
1475529098,0,1018
1475530801,113,0
1475531524,0,2048
1475531822,9,6
1475533580,0,1279
1475534400,135,0
1475534495,0,511
1475536301,0,1536
1475536545,42,0
1475538306,149,4
1475538736,1,1022
1475539203,1,1
1475539896,0,1535
1475541601,158,0
1475541714,0,512
1475543042,26,27
1475543508,0,1791
1475545200,152,0
1475545294,0,767
1475546222,6,7
1475546884,0,1532
1475547371,47,250
1475549270,148,3
1475550724,0,1535
1475552400,141,0
1475552505,0,256
1475554563,1,673
1475554629,0,1024
1475556000,157,0
1475556110,0,766
1475557921,0,1279
1475558402,44,1
1475560298,165,4
1475560622,14,8
1475560863,2,0
1475561507,0,512
1475563200,107,0
1475564467,0,1024
1475565563,5,0
1475566800,45,0
1475566912,0,256
1475568066,2,0
1475568711,0,1024
1475568970,62,0
1475569923,2,2
1475570242,0,767
1475570651,65,0
1475571336,6,1
1475572314,0,1788
1475572940,1,0
1475573764,4,2
1475574476,113,0
1475575022,7,516
1475575265,0,1536
1475577725,119,1024
1475579744,70,1536
1475580228,512,0
1475581443,2,767
1475582484,161,4
1475583378,162,1405
1475584978,0,254
1475585283,147,3
1475586059,0,1278
1475587865,15,1
1475588401,130,767
1475589124,1,0
1475589723,8,9
1475590285,0,1782
1475590544,54,0
1475592000,144,0
1475592086,0,256
1475593206,7,8
1475594779,0,256
1475595063,2,0
1475595600,162,0
1475595689,0,1280
1475597400,0,1499
1475597781,0,1534
1475599201,213,0
1475599352,0,766
1475601156,255,254
1475601345,48,0
1475602800,240,0
1475602961,0,256
1475604148,4,4
1475604492,8,519
1475606400,101,0
1475606493,0,254
1475608324,0,1278
1475610000,80,0
1475611901,0,1533
1475612254,58,0
1475613600,113,0
1475613710,0,256
1475615502,7,512
1475617310,0,763
1475618462,118,0
1475619121,5,0
1475619496,0,1791
1475620083,0,1
1475620257,0,766
1475620800,140,0
1475622699,0,1791
1475622944,43,0
1475623922,1,1
1475624400,140,0
1475625663,1,2
1475626348,0,1277
1475627764,29,798
1475628000,147,0
1475629258,0,768
1475631603,3,3
1475631715,187,512
1475633510,0,1021
1475633522,9,3
1475633715,41,222
1475633800,0,256
1475635443,3,3
1475636494,192,2
1475637111,0,1022
1475637600,3,0
1475638325,0,512
1475639283,145,1
1475640600,0,2056
1475641063,0,1535
1475642400,138,0
1475643123,1,514
1475644321,0,767
1475644588,61,0
1475646000,133,0
1475646095,0,512
1475647265,1,0
1475647907,0,256
1475648401,11,7
1475649600,107,1
1475649707,0,1020
1475650867,1,0
1475651521,14,765
1475653200,44,0
1475653308,0,512
1475654886,1,256
1475655368,40,0
1475656800,64,0
1475656908,0,512
1475657569,3,4
1475658724,1,769
1475659868,0,510
1475660400,48,0
1475662811,6,1793
1475664000,107,1
1475664107,0,254
1475665893,0,1278
1475666144,58,0
1475666643,0,2
1475667600,111,0
1475667709,0,255
1475668404,6,2
1475669506,165,1385
1475671201,131,0
1475671306,0,1278
1475674323,6,1024
1475674800,169,0
1475676717,0,256
1475677322,57,4
1475678401,177,1
1475678511,0,511
1475679384,5,2
1475680307,0,1792
1475681460,0,767
1475682003,146,0
1475683918,0,3588
1475686855,201,512
1475687503,0,1535
1475687746,46,0
1475689683,98,1
1475690431,0,257
1475691110,0,1024
1475691722,9,6
1475692800,78,0
1475693524,0,767
1475696400,123,0
1475698545,50,0
1475700000,119,1
1475701255,2,2
1475703600,125,0
1475706422,7,6
1475707200,152,0
1475708884,1,1
1475709105,0,3835
1475709345,52,0
1475710800,137,0
1475710894,0,2044
1475712232,3,3
1475712724,0,255
1475714400,70,1
1475714492,0,1022
1475716293,0,1275
1475716562,38,45
1475717459,0,766
1475718000,43,0
1475719895,0,1023
1475720403,39,352
1475721121,11,11
1475721600,45,510
1475723157,2,2
1475723498,0,1021
1475724244,0,1
1475724657,0,512
1475725200,41,0
1475727121,0,3465
1475728083,1,1
1475728800,46,0
1475728904,0,766
1475730706,0,1535
1475730991,56,0
1475732401,38,0
1475732541,0,512
1475733660,1,0
1475733981,8,4
1475734302,0,1024
1475735769,15,9
1475736359,56,0
1475736974,0,1532
1475738244,1,0
1475739704,55,512
1475741491,0,510
1475741769,48,0
1475743200,36,765
1475744730,2,5
1475745098,0,512
1475746268,1,513
1475746556,1,0
1475747282,81,1
1475748713,1,768
1475749922,19,12
1475750401,112,0
1475751126,0,1535
1475752308,0,1279
1475752546,77,0
1475753465,0,1
1475754000,122,0
1475754097,0,768
1475755585,2,4
1475755901,133,2412
1475757600,122,2
1475757700,0,256
1475759508,0,1024
1475759792,16,0
1475760382,11,3
1475761200,133,0
1475761299,0,511
1475762643,0,1
1475763107,0,1280
1475763600,73,0
1475764258,0,1
1475764322,14,7
1475764800,158,0
1475764902,0,768
1475766696,3,261
1475766994,1005,0
